Subject,Timestamp,SampleDate,SampleTime,TestCard,DisSource,DisTime,MarkingTxt,Aplication,EntId,Site,ExersiseId,ForceId,Category,Country,Domain,Kind,Extra,Specific,Subcategory,AltCategory,AltCountry,AltDomain,AltKind,EcefX,EcefY,EcefZ,OriPhi,OriPsi,OriTheta,LinVelX,LinVelY,LinVelZ,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,DrAlg,Apperance,Latitude,Longitude,Altitude,Heading,Pitch,Roll
613,17498315747803312,2025-06-13,16:19:34.780,tag2,coresim,900130880,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.1165408695,-4772182.685997139,4215813.54410859,-2.32152,-0.276643,0.22666,0.0783294,-0.38119,0.0397905,-0.214872,-7.07631,6.78019,0.000600252,0.00100389,0.00656116,4,0,41.638575470623906,-91.54052977486498,624.8641162814557,109.15514568410624,1.7582603353527735,0.5590959843787024
613,17498315751470630,2025-06-13,16:19:35.147,tag2,coresim,900568314,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.10226423119,-4772183.301408277,4215814.014440748,-2.32174,-0.278604,0.228168,-0.000453725,-2.97573,2.52576,-0.214872,-7.07631,6.78019,0.000600252,0.00100389,0.00656116,4,0,41.63857495751006,-91.54052940501283,627.39685118719,109.29324906928689,1.777984108354581,0.5759691687818702
613,17498315752128943,2025-06-13,16:19:35.212,tag2,coresim,900647846,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.07727403924,-4772182.741827109,4215813.441190715,-2.32072,-0.275479,0.226686,0.100776,-0.290494,-0.103686,-0.238209,-7.08625,6.78724,0.00403739,-0.00544388,-0.00957594,4,0,41.63857445057844,-91.54052928574627,624.7740207468639,109.11141592592021,1.7101603814124628,0.5886024833169297
613,17498315756797179,2025-06-13,16:19:35.679,tag2,coresim,901204580,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.1860920153,-4772182.667780487,4215813.504833615,-2.3214,-0.275619,0.225087,0.0727824,-0.378273,0.0424044,-0.232715,-7.07139,6.78086,-0.00100597,0.00447224,-0.0109283,4,0,41.63857530410448,-91.54053061518418,624.7384359826368,109.05038238871583,1.7789382299758552,0.5495252902280525
613,17498315761471784,2025-06-13,16:19:36.147,tag2,coresim,901761312,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.14547795425,-4772182.737925451,4215813.40850702,-2.32041,-0.27469,0.225547,0.0898334,-0.407802,0.00859813,-0.210499,-7.07483,6.77493,-0.0129964,-0.00436613,0.012056,4,0,41.63857424302346,-91.54053010528317,624.6977066907306,109.03370044041594,1.7231647707728568,0.5938611209468877
613,17498315765796175,2025-06-13,16:19:36.579,tag2,coresim,902278278,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.19373217877,-4772182.650912372,4215813.507685008,-2.32155,-0.274574,0.224746,0.0939077,-0.252888,-0.0615846,-0.210406,-7.07137,6.78878,-0.00407484,-0.00377732,0.00184237,4,0,41.63857542293214,-91.54053071228986,624.7038106945786,108.99600547026002,1.7500918123510223,0.5262631911509836
613,17498315770473813,2025-06-13,16:19:37.047,tag2,coresim,902835010,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.13959418499,-4772182.729575605,4215813.425968355,-2.32216,-0.273569,0.224144,0.114978,-0.278898,-0.0898567,-0.209422,-7.05654,6.78231,0.00136799,0.0042517,-0.0132024,4,0,41.638574411392874,-91.54053003738667,624.7149166708034,108.93226110729582,1.7331653895802266,0.4760970335960188
613,17498315775131174,2025-06-13,16:19:37.513,tag2,coresim,903391744,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.19810080715,-4772182.642960183,4215813.522285984,-2.32243,-0.273121,0.223797,0.112643,-0.352762,0.0745877,-0.215721,-7.06217,6.78628,0.00358591,-0.00163847,-0.00588496,4,0,41.63857556802835,-91.54053076726842,624.716435909135,108.90061454577189,1.728707012995237,0.45421248872878706
613,17498315779803411,2025-06-13,16:19:37.980,tag2,coresim,903948476,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.13651979524,-4772182.7205128865,4215813.45731859,-2.32112,-0.272198,0.224746,0.135667,-0.378154,0.0476868,-0.214691,-7.07613,6.77987,-0.000810392,-0.000517028,-0.00097892,4,0,41.63857467702728,-91.54053000342577,624.7608407781428,108.90451222427214,1.6538689534248545,0.5175128434722307
613,17498315784131465,2025-06-13,16:19:38.413,tag2,coresim,904465442,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.38899957572,-4772182.614109702,4215813.561899976,-2.32198,-0.274469,0.223593,0.0564647,-0.216476,-0.0161403,-0.221395,-7.09241,6.7884,0.00683996,-0.00659236,0.00495078,4,0,41.63857597640103,-91.54053306688958,624.7446595948292,108.9440193279006,1.7913268825346707,0.4983267564859212
613,17498315788798605,2025-06-13,16:19:38.879,tag2,coresim,905022176,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.35545141276,-4772182.676192918,4215813.503273147,-2.32064,-0.272848,0.223268,0.0729109,-0.242943,-0.0460684,-0.221048,-7.06862,6.78627,0.00636766,-0.00450553,-0.0055167,4,0,41.63857521606181,-91.54053264436301,624.7668175195679,108.86811571547392,1.7384779869001947,0.5524945856587417
613,17498315793461387,2025-06-13,16:19:39.346,tag2,coresim,905578908,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.40049061505,-4772182.584356537,4215813.607547804,-2.32173,-0.274068,0.223422,0.0728391,-0.327105,0.104008,-0.194831,-7.06265,6.78708,-0.00396457,-0.00240829,0.0136581,4,0,41.63857645962439,-91.54053321435374,624.7719976012819,108.9214565481545,1.78184560970446,0.5068739370509523
613,17498315798133135,2025-06-13,16:19:39.813,tag2,coresim,906135640,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.3592846107,-4772182.634478042,4215813.5370571315,-2.3209,-0.272407,0.223015,0.0909344,-0.354568,0.0699007,-0.208953,-7.05868,6.7853,-0.00512971,-0.000658508,-0.00566234,4,0,41.63857569221911,-91.54053270381158,624.7384701097436,108.84062086166796,1.7305904582532952,0.5309763336324577
613,17498315801795483,2025-06-13,16:19:40.179,tag2,coresim,906573074,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.33998848649,-4772183.238943384,4215814.018772584,-2.32242,-0.270774,0.221662,0.0143214,-2.94265,2.55774,-0.208953,-7.05868,6.7853,-0.00512971,-0.000658508,-0.00566234,4,0,41.63857532196215,-91.54053227726942,627.2688597080515,108.7215074317458,1.7177453681315076,0.41961897289392613
613,17498315802796764,2025-06-13,16:19:40.279,tag2,coresim,906692374,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.37375555371,-4772182.646225559,4215813.535278498,-2.32142,-0.273094,0.223635,0.085288,-0.356143,0.068,-0.217263,-7.06506,6.7791,-0.00104966,-0.00168008,0.00153236,4,0,41.638575607674575,-91.5405328736366,624.7643405742136,108.8928059768241,1.7340011396617172,0.5116975057055946
613,17498315807491338,2025-06-13,16:19:40.749,tag2,coresim,907249106,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.3883130083,-4772182.689738566,4215813.497762863,-2.32029,-0.272661,0.223887,0.102291,-0.383105,0.03776,-0.207723,-7.0674,6.78064,-0.00486963,-0.000263195,0.00117658,4,0,41.63857509269785,-91.5405330342501,624.7901729974553,108.88666106494841,1.7064981358474023,0.5703106385831767
613,17498315811845070,2025-06-13,16:19:41.184,tag2,coresim,907766072,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.33561398207,-4772182.751579946,4215813.393576181,-2.3201,-0.272095,0.224076,0.126,-0.295678,-0.109884,-0.201815,-7.07195,6.78627,-0.00616168,-0.000704281,-0.000727168,4,0,41.63857403032736,-91.54053238203865,624.7111604585198,108.87272615145329,1.6761469562351685,0.5736275051239501
613,17498315816462059,2025-06-13,16:19:41.646,tag2,coresim,908322806,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.42341445878,-4772182.692107168,4215813.468673713,-2.32001,-0.272495,0.224229,0.0987373,-0.397158,0.0238057,-0.207228,-7.06205,6.78676,-0.000477496,-0.00500695,0.00819026,4,0,41.63857487715725,-91.54053345461627,624.7348813308089,108.89447273703018,1.6863162583361728,0.5845779580552058
613,17498315820794009,2025-06-13,16:19:42.079,tag2,coresim,908839772,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.37054733669,-4772182.750050769,4215813.355230316,-2.31909,-0.27254,0.223778,0.12299,-0.30839,-0.125473,-0.214361,-7.05513,6.78235,0.00319059,0.00744957,-0.00160726,4,0,41.638573775836875,-91.54053280164574,624.626125458408,108.87746331834245,1.705917744352821,0.6374835650500587
613,17498315825464526,2025-06-13,16:19:42.546,tag2,coresim,909396504,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.48583858027,-4772182.667702202,4215813.397363471,-2.31975,-0.272216,0.223399,0.0923831,-0.412783,-0.000987887,-0.197831,-7.06751,6.77509,-0.00637806,-0.00546676,-0.00686284,4,0,41.638574533234895,-91.54053421142558,624.523730100789,108.84921992528197,1.7077086541778188,0.5944337282656784
613,17498315830130350,2025-06-13,16:19:43.013,tag2,coresim,909953236,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.43137051044,-4772182.74844536,4215813.272453851,-2.31866,-0.272191,0.224224,0.113946,-0.444866,-0.0413368,-0.199922,-7.06687,6.78288,0.00059401,7.80223E-05,0.00191935,4,0,41.63857321867957,-91.54053353189111,624.4457565396066,108.88258977510749,1.6741738335538374,0.6576995418564051
613,17498315834464381,2025-06-13,16:19:43.446,tag2,coresim,910470202,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.59101436207,-4772182.605543416,4215813.400720452,-2.32117,-0.272969,0.222676,0.0762976,-0.289123,-0.112914,-0.193637,-7.07704,6.7837,-0.0021711,0.00220439,0.00227721,4,0,41.63857491061389,-91.54053549333054,624.3856265023097,108.84815725295738,1.7667892561211418,0.5226067502043296
613,17498315839129065,2025-06-13,16:19:43.912,tag2,coresim,911026936,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.55167169646,-4772182.713947246,4215813.302109039,-2.32101,-0.272404,0.222989,0.0958629,-0.318771,-0.14269,-0.196563,-7.07696,6.78934,0.00547509,-0.00312609,-0.00104966,4,0,41.63857360516896,-91.54053498633844,624.4337748573588,108.83944251433208,1.7315131761586438,0.524308574635942
613,17498315843795859,2025-06-13,16:19:44.379,tag2,coresim,911583668,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.66608370925,-4772182.589773361,4215813.445635811,-2.32279,-0.272844,0.221743,0.0718235,-0.395864,0.01778,-0.206829,-7.07114,6.78175,0.000935227,-0.0039084,-0.00437029,4,0,41.63857529506567,-91.5405363990651,624.4498321179334,108.80459325503354,1.7984996541873213,0.42724770186811367
613,17498315848461435,2025-06-13,16:19:44.846,tag2,coresim,912140402,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.62582584664,-4772182.675988511,4215813.351668193,-2.32238,-0.272768,0.222496,0.0908972,-0.419039,-0.00589268,-0.209966,-7.07459,6.77901,0.00715621,-0.000895696,0.00179867,4,0,41.63857415370143,-91.5405358882523,624.4536574735872,108.83290524370024,1.7657157346876222,0.45050339878712303
613,17498315851795127,2025-06-13,16:19:45.179,tag2,coresim,912538068,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.60719184467,-4772183.208663766,4215813.726285761,-2.32004,-0.272963,0.223138,0.0209113,-2.77714,2.25369,-0.209966,-7.07459,6.77901,0.00715621,-0.000895696,0.00179867,4,0,41.63857349201189,-91.54053549281736,626.5746681613083,108.86711606570768,1.7483006114236104,0.588210705443728
613,17498315852797461,2025-06-13,16:19:45.279,tag2,coresim,912657368,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.68175152612,-4772182.596966655,4215813.4467586335,-2.32444,-0.273678,0.221216,0.0688101,-0.243637,-0.0532804,-0.193856,-7.06993,6.78342,0.0057518,0.00339241,-0.00395209,4,0,41.638575257085556,-91.54053658471909,624.4709436858374,108.81474284072596,1.8531107278979404,0.3432171099809642
613,17498315857473883,2025-06-13,16:19:45.747,tag2,coresim,913214100,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.7351016989,-4772182.5606845245,4215813.472975071,-2.32392,-0.274632,0.222672,0.0741207,-0.371928,0.0481113,-0.221422,-7.06511,6.7917,0.009087,-0.00236043,0.0029534,4,0,41.63857564187231,-91.54053723649581,624.4426799086608,108.91200141363242,1.8343170138853553,0.3883377029422623
613,17498315861802343,2025-06-13,16:19:46.180,tag2,coresim,913731066,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.69563905413,-4772182.609522119,4215813.376239495,-2.32309,-0.274301,0.222748,0.0931594,-0.274148,-0.0889872,-0.217263,-7.06938,6.79257,-8.84253E-05,0.00104134,0.00159061,4,0,41.638574705271004,-91.54053674728387,624.3489094844596,108.90241710227781,1.8178697985491739,0.4311837037089684
613,17498315866126520,2025-06-13,16:19:46.612,tag2,coresim,914248032,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.87196896036,-4772182.379593078,4215813.658317562,-2.32473,-0.275055,0.220631,0.0431761,-0.19659,2.82302E-05,-0.214985,-7.05653,6.7804,0.00795099,-0.00319475,-0.00834006,4,0,41.638577949885466,-91.54053893699499,624.411863039507,108.8434688477907,1.9319917249286909,0.3451700660917632
613,17498315870804961,2025-06-13,16:19:47.080,tag2,coresim,914804766,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.85200114435,-4772182.422604435,4215813.60207427,-2.32378,-0.274524,0.220653,0.0526494,-0.213462,-0.0191669,-0.215408,-7.06572,6.7726,-0.0119915,-0.00361919,-7.28208E-06,4,0,41.63857731744879,-91.54053868355258,624.3933658573184,108.8239581567548,1.9095661739973613,0.3922930902085357
613,17498315875465400,2025-06-13,16:19:47.546,tag2,coresim,915361498,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.03828513966,-4772182.295862626,4215813.741290117,-2.32438,-0.275924,0.220603,-0.0109657,-0.30554,0.121906,-0.203694,-7.07212,6.7751,0.00290139,-0.00121819,0.00701889,4,0,41.638578982135925,-91.54054095939378,624.3984694379691,108.87584087105917,1.9682862994477983,0.37680125148105553
613,17498315880126733,2025-06-13,16:19:48.012,tag2,coresim,915918230,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0390923656,-4772182.334616157,4215813.687489012,-2.32411,-0.275827,0.220847,-0.00451822,-0.321175,0.103697,-0.214767,-7.07673,6.77531,0.00210868,-0.0011308,0.00459707,4,0,41.63857838825234,-91.54054095657422,624.3762292494558,108.88220189679882,1.9547499943154403,0.39160511276499105
613,17498315884791465,2025-06-13,16:19:48.479,tag2,coresim,916474964,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.04230026028,-4772182.210588092,4215813.872720523,-2.32499,-0.275153,0.220849,0.0100038,-0.283717,0.149408,-0.201108,-7.08047,6.7827,0.0110448,0.00320308,0.00252896,4,0,41.638580375778844,-91.54054103508007,624.4762252108271,108.85632373328163,1.9273516248816183,0.33161900076318723
613,17498315889478078,2025-06-13,16:19:48.947,tag2,coresim,917031696,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.02891466662,-4772182.2482979465,4215813.84259317,-2.32485,-0.274535,0.221495,0.0220832,-0.299594,0.132209,-0.219563,-7.08522,6.79143,-0.00606597,0.00121195,0.00700432,4,0,41.638579949711854,-91.5405408623186,624.502097447499,108.85935925744482,1.8768064685018022,0.3321879737865252
613,17498315893791952,2025-06-13,16:19:49.379,tag2,coresim,917548662,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.97661340734,-4772182.121128803,4215813.993295799,-2.32526,-0.274673,0.222231,0.0556573,-0.150508,0.0557114,-0.206173,-7.05761,6.77778,0.00723111,-0.00214613,-0.00587664,4,0,41.638581732615506,-91.54054027586555,624.5154663329328,108.89526582115334,1.8533261159375136,0.31158556293592643
613,17498315898459272,2025-06-13,16:19:49.845,tag2,coresim,918105394,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.94909881285,-4772182.149686027,4215813.97391785,-2.32496,-0.274673,0.223493,0.0753905,-0.167035,0.0398843,-0.213209,-7.07103,6.78776,0.00908908,-0.00246446,0.00304703,4,0,41.6385814358822,-91.54053993654425,624.5414061179931,108.94773448837044,1.8035329333815426,0.33012315980854334
613,17498315902127183,2025-06-13,16:19:50.212,tag2,coresim,918542828,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.93578794095,-4772182.686222016,4215814.444793114,-2.32166,-0.27478,0.224927,-0.00278286,-2.75964,2.52863,-0.213209,-7.07103,6.78776,0.00908908,-0.00246446,0.00304703,4,0,41.63858139793529,-91.54053960372748,626.8820614442782,109.01138866460472,1.751284902901661,0.5230483160899024
613,17498315903229612,2025-06-13,16:19:50.322,tag2,coresim,918662128,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.96741593446,-4772182.0865124855,4215814.034881873,-2.32425,-0.275244,0.222841,0.0606719,-0.28292,0.152792,-0.192738,-7.061,6.78415,-0.00189854,0.00420176,-0.00119738,4,0,41.63858222091722,-91.54054017668797,624.5206665963586,108.94259818617851,1.852394047411056,0.3780806725573371
613,17498315907791427,2025-06-13,16:19:50.779,tag2,coresim,919218860,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.93311333156,-4772182.128324665,4215814.007640021,-2.32315,-0.275565,0.223266,0.0746792,-0.304137,0.132301,-0.209974,-7.07485,6.7899,0.00787817,-0.000635622,0.000184133,4,0,41.638581793098126,-91.54053975165053,624.5615050925624,108.97264806656582,1.8486321701544137,0.44627792572746916
613,17498315912459852,2025-06-13,16:19:51.245,tag2,coresim,919775594,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.89217463453,-4772182.180507288,4215813.970598897,-2.32233,-0.275051,0.223816,0.0869865,-0.32714,0.10848,-0.19739,-7.0772,6.79584,-0.00242701,-0.0100233,-0.00676297,4,0,41.63858123839557,-91.54053924365026,624.6059633384551,108.97569600703582,1.8060964461854507,0.4865888818427883
613,17498315916791774,2025-06-13,16:19:51.679,tag2,coresim,920292560,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.86823445752,-4772182.011396994,4215814.1607223,-2.32454,-0.276196,0.222764,0.0933474,-0.162572,0.0482097,-0.198494,-7.07038,6.77774,-0.00162807,0.00306784,-0.00757232,4,0,41.638583532793064,-91.5405390109927,624.6043346574954,108.97607616100595,1.8940280687067124,0.3745019737299591
613,17498315921478028,2025-06-13,16:19:52.147,tag2,coresim,920849292,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.82004843153,-4772182.0458705565,4215814.133574596,-2.32453,-0.275381,0.222782,0.105343,-0.179714,0.028529,-0.205256,-7.07796,6.78284,-0.00115785,-0.000646025,-0.010843,4,0,41.638583151724724,-91.54053842175642,624.6264758746489,108.94546613145903,1.8602866587519091,0.36385346272880004
613,17498315925798649,2025-06-13,16:19:52.579,tag2,coresim,921366258,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.84842807344,-4772181.99365831,4215814.171033288,-2.32377,-0.275812,0.223558,0.0873271,-0.0656747,-0.0913388,-0.218678,-7.08062,6.782,0.000492061,-0.00265588,-0.0025144,4,0,41.63858371143392,-91.54053877908869,624.5820273972547,108.99427871086358,1.8471016951482608,0.4147432303918239
613,17498315930495648,2025-06-13,16:19:53.049,tag2,coresim,921922990,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.8055423413,-4772182.022560894,4215814.11780008,-2.32243,-0.275777,0.224254,0.0989301,-0.206498,-0.00397063,-0.216152,-7.09123,6.792,1.56045E-05,0.00142417,0.00583711,4,0,41.638583187306494,-91.54053825524036,624.533999784148,109.02183188767619,1.8182036115418194,0.49183828708561067
613,17498315935123923,2025-06-13,16:19:53.512,tag2,coresim,922479724,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.90647387251,-4772181.871156725,4215814.265327541,-2.32473,-0.277424,0.222489,0.0380869,-0.286366,0.149,-0.209374,-7.06779,6.78518,-0.000537834,0.00304079,-0.00225016,4,0,41.63858506912592,-91.54053951502105,624.4911467619852,109.01198598844215,1.9545644067450976,0.38061050857699114
613,17498315939830108,2025-06-13,16:19:53.983,tag2,coresim,923036456,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.88591233076,-4772181.8979139095,4215814.218939921,-2.32484,-0.277936,0.22344,0.0471774,-0.304501,0.129994,-0.214616,-7.07545,6.79032,-0.00269541,0.00437861,0.0114838,4,0,41.638584600299296,-91.54053925969995,624.4542548430943,109.07120887888311,1.93771427419583,0.38287631489082435
613,17498315944124838,2025-06-13,16:19:54.412,tag2,coresim,923553422,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.98204746931,-4772181.775509017,4215814.327519816,-2.32577,-0.279046,0.22231,0.00997715,-0.158495,0.0470842,-0.216611,-7.07125,6.78961,0.00588704,0.00461788,-0.00430995,4,0,41.6385860474108,-91.54054045257894,624.3972630940885,109.06709031446799,2.0273231994666587,0.34332050026082434
613,17498315948794526,2025-06-13,16:19:54.879,tag2,coresim,924110156,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.97597534055,-4772181.811625377,4215814.309164716,-2.32536,-0.27942,0.222676,0.0129811,-0.173853,0.0317358,-0.217711,-7.07733,6.77631,0.00223144,0.00245822,-0.00203794,4,0,41.638585708908224,-91.54054036807507,624.4453738601262,109.09671165327572,2.027994117092714,0.3728523750738387
613,17498315952130711,2025-06-13,16:19:55.213,tag2,coresim,924507822,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.98374258188,-4772182.262727437,4215814.696174496,-2.32464,-0.279556,0.22162,-0.0595864,-2.53287,2.29042,-0.217711,-7.07733,6.77631,0.00223144,0.00245822,-0.00203794,4,0,41.63858561415748,-91.54054031570962,626.3951982927053,109.05808847967734,2.075206437350263,0.41410487050243217
613,17498315953458021,2025-06-13,16:19:55.345,tag2,coresim,924666888,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0174205288,-4772181.784349577,4215814.360642957,-2.32489,-0.279199,0.222091,-0.00261331,-0.174478,0.0320268,-0.210642,-7.06922,6.78969,0.00344859,-0.00290555,-0.00757857,4,0,41.63858621173066,-91.54054087411558,624.4934682302417,109.06391696466989,2.0421348402044646,0.39580354360620773
613,17498315958124998,2025-06-13,16:19:55.812,tag2,coresim,925223620,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.01875133083,-4772181.83547113,4215814.33704302,-2.32454,-0.278475,0.222102,-0.000356437,-0.191439,0.01392,-0.202392,-7.07162,6.78654,0.00755776,-0.00526911,-0.00182572,4,0,41.638585747016585,-91.54054087358698,624.5674123392325,109.03643972718643,2.0123761081671896,0.405427355784966
613,17498315962791023,2025-06-13,16:19:56.279,tag2,coresim,925780354,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.04363515084,-4772181.714168475,4215814.5117272595,-2.3268,-0.278925,0.222268,-0.0111684,-0.144749,0.0692767,-0.205827,-7.07958,6.7796,-0.000660589,-0.00157605,0.0120331,4,0,41.63858764379011,-91.54054121127089,624.6525255026106,109.06069995025297,2.024070269515483,0.2826784278112523
613,17498315967506416,2025-06-13,16:19:56.750,tag2,coresim,926337086,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.05158479237,-4772181.752923254,4215814.508651302,-2.32684,-0.278972,0.222695,-0.00666516,-0.156508,0.0593951,-0.196207,-7.08112,6.7823,-0.00119322,-0.00295965,-0.00200465,4,0,41.63858739006324,-91.54054129414224,624.7413342750815,109.08023424348715,2.009086168307164,0.28168871099221504
613,17498315972125912,2025-06-13,16:19:57.212,tag2,coresim,926893820,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0521746833,-4772181.780596669,4215814.489367376,-2.32694,-0.277992,0.222281,0.00225394,-0.164873,0.0492032,-0.209989,-7.07105,6.79154,0.00651954,-0.00431619,-0.00205459,4,0,41.638587094727804,-91.54054129229031,624.7671653477831,109.02525406983789,1.9858145801683904,0.2615819770562401
613,17498315976789494,2025-06-13,16:19:57.678,tag2,coresim,927450552,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.03716597693,-4772181.753587114,4215814.533767247,-2.32734,-0.277081,0.222782,0.0210061,-0.158267,0.0578758,-0.209535,-7.05854,6.78456,-0.00153236,0.00246863,0.000196616,4,0,41.638587557409224,-91.54054112093793,624.7967608948954,109.01095617836701,1.9291137692466573,0.22651188583167398
613,17498315981474457,2025-06-13,16:19:58.147,tag2,coresim,928007284,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.02332688693,-4772181.768159104,4215814.502482605,-2.32746,-0.277252,0.222963,0.0363428,-0.166126,0.0460999,-0.203992,-7.07885,6.79096,-0.000254873,-0.00353597,-0.00230218,4,0,41.6385872619912,-91.5405409502013,624.7633683473582,109.02502393183248,1.928882923397745,0.22216320662470718
613,17498315986124028,2025-06-13,16:19:58.612,tag2,coresim,928564018,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.0798604743,-4772181.783301147,4215814.5108909495,-2.32642,-0.277723,0.223762,0.0219215,-0.171347,0.0408357,-0.222116,-7.07131,6.78955,0.0014637,-0.00215446,0.00545428,4,0,41.63858721892769,-91.54054162357865,624.822538144606,109.07638019564689,1.9164292642185659,0.2899526502662925
613,17498315990815907,2025-06-13,16:19:59.081,tag2,coresim,929120750,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.06630467567,-4772181.8080863785,4215814.469898233,-2.32603,-0.276747,0.223698,0.0366159,-0.184861,0.0277892,-0.212457,-7.07571,6.78666,0.00484675,-0.00355886,-0.00220023,4,0,41.63858679706708,-91.54054145294539,624.793034947541,109.03610124938939,1.8794223723707448,0.29845650817543873
613,17498315995457766,2025-06-13,16:19:59.545,tag2,coresim,929677482,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.11390557536,-4772181.775135258,4215814.496246729,-2.32584,-0.277081,0.224049,0.025238,-0.293835,0.151938,-0.206681,-7.08086,6.78475,0.00487587,-0.00482594,-0.00108503,4,0,41.63858716374778,-91.5405420346704,624.7728445793024,109.06356661769189,1.8790943076393531,0.3141163777797191
